species,filename,mean_R,mean_G,mean_B,mean_brightness,contrast
OkacLucni,OkacLucni_SibenckyVrch_IMG_20200731_121421.jpg,108.920555,125.021805,60.134876,112.81052,42.63261
OkacLucni,OkacLucni_SibenckyVrch_IMG_20200731_121423.jpg,109.97988,125.85432,60.793777,113.69102,42.919674
OkacLucni,OkacLucni_SibenckyVrch_IMG_20200731_121427.jpg,108.05695,125.66148,58.893963,112.78644,42.96146
OkacLucni,OkacLucni_Uhrineves_IMG_20200812_175904.jpg,100.44102,116.4774,62.2107,105.496185,48.56221
OkacLucni,OkacLucni_Uhrineves_IMG_20200812_175927.jpg,117.81095,106.13687,76.09126,106.202194,50.617764
OkacLucni,OkacLucni_Uhrineves_IMG_20200812_175930.jpg,102.98324,88.4736,63.344284,89.94725,45.12872
OkacLucni,OkacLucni_Uhrineves_IMG_20200812_175936.jpg,123.59214,101.43384,76.59085,105.227036,44.04302
OkacLucni,OkacLucni_Uhrineves_IMG_20200812_175947.jpg,115.081474,98.13346,72.572044,100.28693,50.0206
OkacLucni,OkacLucni_Uhrineves_IMG_20200812_175953.jpg,121.54204,102.20781,67.85219,104.072296,34.21786
OkacLucni,OkacLucni_Uhrineves_IMG_20200813_124928.jpg,101.59849,118.594734,70.57193,108.038246,59.279987
OkacLucni,OkacLucni_Uhrineves_IMG_20200813_124934.jpg,105.311874,118.47301,75.12977,109.59673,63.324722
OkacLucni,OkacLucni_Uhrineves_IMG_20200813_124935.jpg,108.753975,122.67832,75.58879,113.14675,62.18607
OkacLucni,OkacLucni_Uhrineves_IMG_20200813_124943.jpg,105.45047,122.56782,70.95248,111.56554,55.422253
OkacLucni,OkacLucni_Uhrineves_IMG_20200813_124945.jpg,118.84989,136.58995,81.748314,125.03369,52.399094
OkacLucni,OkacLucni_Uhrineves_IMG_20200813_124953.jpg,120.24818,133.19792,79.719864,123.22944,51.419785
OkacLucni,OkacLucni_Uhrineves_IMG_20200813_125001.jpg,103.87341,114.124626,68.57311,105.86671,49.94217
OkacLucni,OkacLucni_Uhrineves_IMG_20200813_125002.jpg,104.860886,115.03555,69.308716,106.78042,49.61877
OkacLucni,OkacLucni_Uhrineves_IMG_20200813_125020.jpg,114.44493,126.4109,71.42055,116.56424,47.873898
OkacLucni,OkacLucni_Uhrineves_IMG_20200813_125024.jpg,113.930824,127.78147,72.22884,117.30722,48.416824
OkacLucni,OkacLucni_Uhrineves_IMG_20200813_125029.jpg,121.07466,132.4539,75.00086,122.50173,48.790325
OkacLucni,OkacLucni_Uhrineves_IMG_20200813_125034.jpg,121.173744,134.18452,76.01218,123.662766,48.286385
OkacLucni,OkacLucni_Uhrineves_IMG_20200813_125035.jpg,122.18616,133.91368,77.09927,123.93037,47.626377
OkacLucni,OkacLucni_Uhrineves_IMG_20200813_125038.jpg,118.951385,131.82385,75.38828,121.54132,48.16906
OkacLucni,OkacLucni_Uhrineves_IMG_20200813_125041.jpg,118.08409,133.40771,76.32413,122.31831,47.135235
OkacLucni,OkacLucni_Uhrineves_IMG_20200813_125042.jpg,118.56243,133.51625,76.85367,122.585526,47.38924
OkacLucni,OkacLucni_Uhrineves_IMG_20200813_132345.jpg,136.36205,141.0401,70.819695,131.63622,43.00523
OkacLucni,OkacLucni_Uhrineves_IMG_20200813_132351.jpg,132.51149,134.41133,59.443027,125.29704,45.479202
OkacLucni,OkacLucni_Uhrineves_IMG_20200813_132352.jpg,132.02524,134.03726,58.42493,124.81573,46.069313
OkacLucni,OkacLucni_Uhrineves_IMG_20200813_132356.jpg,146.53273,146.22705,67.75614,137.37268,46.90287
OkacLucni,OkacLucni_Uhrineves_IMG_20200813_132357.jpg,139.57309,138.22324,60.930294,129.81549,50.084923
OkacLucni,OkacLucni_Uhrineves_IMG_20200813_132401.jpg,161.05455,156.87584,82.54403,149.65157,46.955982
OkacLucni,OkacLucni_Uhrineves_IMG_20200813_132401_1.jpg,162.25703,160.55016,82.673134,152.1825,46.346214
OkacLucni,OkacLucni_Uhrineves_IMG_20200813_132401_2.jpg,164.07568,161.97058,81.80002,153.4606,46.702118
OkacLucni,OkacLucni_Uhrineves_IMG_20200813_132402.jpg,165.0042,163.00163,82.556206,154.42961,46.074657
OkacLucni,OkacLucni_Uhrineves_IMG_20200813_134739.jpg,120.73083,123.53844,80.5251,117.79541,51.31024
OkacLucni,OkacLucni_Uhrineves_IMG_20200813_134745.jpg,143.00258,144.18254,98.11464,138.578,43.568848
OkacLucni,OkacLucni_Uhrineves_IMG_20200813_134802.jpg,144.10109,136.82156,95.876175,134.3303,45.9135
OkacLucni,OkacLucni_Uhrineves_IMG_20200813_134807.jpg,119.859276,122.82691,76.095276,116.61232,40.68962
OkacLucni,OkacLucni_Uhrineves_IMG_20200813_134810.jpg,142.72769,147.61742,94.62642,140.11452,39.83919
OkacLucni,OkacLucni_Uhrineves_IMG_20200813_134811.jpg,136.49127,139.7385,90.32594,133.13452,41.74713
OkacLucni,OkacLucni_Uhrineves_IMG_20200813_134812.jpg,141.81187,148.17252,93.19523,140.0035,40.06633
OkacLucni,OkacLucni_Uhrineves_IMG_20200813_134813.jpg,139.7975,145.95605,90.67575,137.81267,39.712616
OkacLucni,OkacLucni_VatePisky_IMG_20200727_111625.jpg,129.00766,139.86589,88.67661,130.78374,50.978397
OkacLucni,OkacLucni_VatePisky_IMG_20200727_111631.jpg,125.03918,140.18571,83.134056,129.15302,38.70285
OkacLucni,OkacLucni_VatePisky_IMG_20200727_111636.jpg,111.83749,120.520195,68.47978,111.9915,38.187176
OkacLucni,OkacLucni_VatePisky_IMG_20200727_111638.jpg,118.46614,128.54723,74.002945,119.315125,37.362186
OkacLucni,OkacLucni_VatePisky_IMG_20200727_111639.jpg,127.07896,137.97668,80.489716,128.16478,37.418953
OkacLucni,OkacLucni_VatePisky_IMG_20200727_111646.jpg,131.95256,135.33588,88.03251,128.93158,39.149643
OkacLucni,OkacLucni_VatePisky_IMG_20200727_111647.jpg,116.96883,120.38073,74.8435,114.16924,36.73781
OkacLucni,OkacLucni_VatePisky_IMG_20200727_111649.jpg,121.046616,126.29663,79.171616,119.354485,39.18812
OkacLucni,OkacLucni_VatePisky_IMG_20200727_111653.jpg,137.08432,144.34871,92.74502,136.29381,44.651756
OkacLucni,OkacLucni_VatePisky_IMG_20200727_111654.jpg,121.66184,126.39562,74.6388,119.08006,35.186714
OkacLucni,OkacLucni_VatePisky_IMG_20200727_111656.jpg,137.25784,141.81644,90.82573,134.64066,33.697124
OkacLucni,OkacLucni_VatePisky_IMG_20200727_111659.jpg,112.66483,113.71162,71.32096,108.56615,31.819262
OkacLucni,OkacLucni_Zadov_IMG_20200713_163218.jpg,86.67544,93.763725,48.077106,86.43599,53.04266
OkacLucni,OkacLucni_Zadov_IMG_20200713_163219.jpg,87.56199,94.98378,49.17605,87.5426,52.806183
OkacLucni,OkacLucni_Zitkova_IMG_20200728_114835.jpg,119.190674,128.90709,81.268295,120.57106,51.143356
OkacLucni,OkacLucni_Zitkova_IMG_20200728_114837.jpg,107.7351,117.00363,71.45855,109.0401,50.141968
OkacLucni,OkacLucni_Zitkova_IMG_20200728_115145.jpg,115.34334,167.39726,66.25074,140.30234,42.256413
OkacOvsovy,OkacOvsovy_VatePisky_IMG_20200727_112931.jpg,112.77181,132.88272,79.49804,120.783676,53.863785
OkacOvsovy,OkacOvsovy_VatePisky_IMG_20200727_112936.jpg,116.46207,137.42621,84.738625,125.151344,55.587227
OkacOvsovy,OkacOvsovy_VatePisky_IMG_20200727_112937.jpg,113.028984,133.072,82.49448,121.31319,54.205807
OkacOvsovy,OkacOvsovy_VatePisky_IMG_20200727_112941.jpg,111.590416,130.8558,81.86165,119.50998,55.367825
OkacOvsovy,OkacOvsovy_VatePisky_IMG_20200727_113001.jpg,111.25972,133.29362,75.22553,120.08587,47.841557
OkacOvsovy,OkacOvsovy_VatePisky_IMG_20200727_113004.jpg,106.57959,138.86418,70.67578,121.43772,44.53506
OkacOvsovy,OkacOvsovy_VatePisky_IMG_20200727_113005.jpg,109.55718,138.40604,69.1909,121.88969,42.72848
OkacOvsovy,OkacOvsovy_VatePisky_IMG_20200727_113007.jpg,108.87131,137.11224,70.85952,121.11537,40.16806
OkacOvsovy,OkacOvsovy_VatePisky_IMG_20200727_113009.jpg,119.475784,141.56311,79.700554,127.90668,45.03708
OkacOvsovy,OkacOvsovy_VatePisky_IMG_20200727_113010.jpg,119.61493,141.03143,79.6705,127.63278,41.58956
OkacOvsovy,OkacOvsovy_VatePisky_IMG_20200727_113026.jpg,120.7745,150.22432,76.61453,133.02727,57.13117
OkacOvsovy,OkacOvsovy_VatePisky_IMG_20200727_113039.jpg,121.316216,147.09268,77.391815,131.4396,63.273808
OkacOvsovy,OkacOvsovy_VatePisky_IMG_20200727_113042.jpg,121.52825,146.28967,77.36698,131.02872,62.90429
OkacOvsovy,OkacOvsovy_VatePisky_IMG_20200727_113043.jpg,122.20661,146.66988,77.830086,131.50764,63.21928
OkacOvsovy,OkacOvsovy_VatePisky_IMG_20200727_113049.jpg,127.67749,154.21805,72.47756,136.96413,67.42645
OkacOvsovy,OkacOvsovy_VatePisky_IMG_20200727_113052.jpg,124.155754,158.16586,83.54356,139.48993,67.836716
OkacOvsovy,OkacOvsovy_VatePisky_IMG_20200727_113057.jpg,119.64152,148.00125,68.88491,130.50246,63.658165
OkacOvsovy,OkacOvsovy_VatePisky_IMG_20200727_113102.jpg,83.50743,110.951706,44.674786,95.190285,57.846954
OkacOvsovy,OkacOvsovy_VatePisky_IMG_20200727_113104.jpg,94.068924,121.637184,50.99131,105.34065,61.432243
OkacOvsovy,OkacOvsovy_VatePisky_IMG_20200727_113105.jpg,92.26678,120.26887,51.10962,104.01204,60.573036
OkacOvsovy,OkacOvsovy_VatePisky_IMG_20200727_113109.jpg,95.15086,122.83737,51.8598,106.46767,61.355427
OkacOvsovy,OkacOvsovy_VatePisky_IMG_20200727_113851.jpg,173.8633,170.65579,164.24448,170.88388,46.88378
OkacOvsovy,OkacOvsovy_VatePisky_IMG_20200727_113859.jpg,177.61047,174.50755,165.77005,174.4392,51.77807
OkacOvsovy,OkacOvsovy_VatePisky_IMG_20200727_113901.jpg,165.19981,162.13734,154.50937,162.18336,58.527344
OkacOvsovy,OkacOvsovy_VatePisky_IMG_20200727_113904.jpg,178.36644,175.69447,167.7941,175.59285,52.836395
OkacOvsovy,OkacOvsovy_VatePisky_IMG_20200727_113907.jpg,186.85867,184.35683,176.09795,184.16339,54.730152
OkacOvsovy,OkacOvsovy_VatePisky_IMG_20200727_113908.jpg,185.94888,182.7857,174.68852,182.80832,57.50904
OkacOvsovy,OkacOvsovy_VatePisky_IMG_20200727_113915.jpg,177.04102,173.06761,164.60121,173.29056,55.81336
OkacOvsovy,OkacOvsovy_VatePisky_IMG_20200727_113938.jpg,181.92401,178.02443,170.27826,178.30743,53.5937
OkacOvsovy,OkacOvsovy_VatePisky_IMG_20200727_113940.jpg,187.67291,182.72047,172.57579,183.04474,54.784042
OkacOvsovy,OkacOvsovy_VatePisky_IMG_20200727_114839.jpg,189.90533,188.40262,174.36917,187.25204,76.67328
OkacOvsovy,OkacOvsovy_VatePisky_IMG_20200727_114842.jpg,183.49274,181.40309,166.63918,180.34477,77.64761
OkacOvsovy,OkacOvsovy_VatePisky_IMG_20200727_125315.jpg,181.08466,165.12022,139.76443,167.00299,48.346767
OkacOvsovy,OkacOvsovy_VatePisky_IMG_20200727_125319.jpg,155.60248,139.35333,114.65629,141.39651,52.416317
OkacOvsovy,OkacOvsovy_VatePisky_IMG_20200727_125322.jpg,152.90573,142.33517,122.919716,143.28235,49.03359
OkacOvsovy,OkacOvsovy_VatePisky_IMG_20200727_125323.jpg,148.14696,143.39357,126.08524,142.84152,49.240017
OkacOvsovy,OkacOvsovy_VatePisky_IMG_20200727_125327.jpg,152.66454,144.50134,127.19905,144.9696,52.426994
OkacOvsovy,OkacOvsovy_VatePisky_IMG_20200727_125328.jpg,156.43542,148.35907,132.51935,148.9682,51.288338
OkacOvsovy,OkacOvsovy_VatePisky_IMG_20200727_125336.jpg,159.89418,152.06049,136.8848,152.6726,55.051517
OkacOvsovy,OkacOvsovy_VatePisky_IMG_20200727_125337.jpg,136.70044,129.54988,113.0394,129.80585,46.01066
OkacOvsovy,OkacOvsovy_VatePisky_IMG_20200727_125341.jpg,180.81381,171.32991,155.17361,172.32356,45.811638
OkacOvsovy,OkacOvsovy_VatePisky_IMG_20200727_125342.jpg,178.39748,168.72086,153.25351,169.85077,47.715252
OkacOvsovy,OkacOvsovy_VatePisky_IMG_20200727_125343.jpg,186.2202,176.1738,162.88654,177.66289,51.571117
OkacOvsovy,OkacOvsovy_VatePisky_IMG_20200727_130009.jpg,150.32785,148.31834,142.4461,148.2496,58.535343
OkacOvsovy,OkacOvsovy_VatePisky_IMG_20200727_130227.jpg,150.05623,140.36966,137.34732,142.92142,62.487576
OkacOvsovy,OkacOvsovy_VatePisky_IMG_20200727_130229.jpg,148.18687,138.91368,135.42511,141.28857,60.185833
OkacOvsovy,OkacOvsovy_VatePisky_IMG_20200727_130231.jpg,150.75362,140.42937,137.06311,143.13261,60.790974
OkacOvsovy,OkacOvsovy_VatePisky_IMG_20200727_130232.jpg,146.06895,136.83629,133.62694,139.23099,62.08912
OkacOvsovy,OkacOvsovy_VatePisky_IMG_20200727_135231.jpg,155.71954,150.57477,113.06471,147.83678,45.899734
OkacOvsovy,OkacOvsovy_VatePisky_IMG_20200727_135234.jpg,166.5948,157.32962,118.49689,155.67273,40.94522
OkacOvsovy,OkacOvsovy_VatePisky_IMG_20200727_135236.jpg,171.6589,160.57913,122.57696,159.55983,40.016697
OkacOvsovy,OkacOvsovy_VatePisky_IMG_20200727_135239.jpg,170.30923,160.5966,121.08826,158.99678,40.2239
OkacOvsovy,OkacOvsovy_VatePisky_IMG_20200727_144919.jpg,184.92519,178.87514,149.18497,177.29958,60.060753
OkacOvsovy,OkacOvsovy_VatePisky_IMG_20200727_144927.jpg,174.11455,168.56885,142.2319,167.22456,69.23275
OkacOvsovy,OkacOvsovy_VatePisky_IMG_20200727_144935.jpg,158.20639,154.11101,121.42841,151.60968,56.308857
OkacOvsovy,OkacOvsovy_VatePisky_IMG_20200727_145000.jpg,168.11052,166.39798,133.52567,163.16258,50.38302
OkacOvsovy,OkacOvsovy_VatePisky_IMG_20200727_145003.jpg,148.28485,142.8467,110.94391,140.8358,44.148342
OkacOvsovy,OkacOvsovy_VatePisky_IMG_20200727_145015.jpg,156.27026,149.12233,128.74216,148.93619,55.36672
OkacOvsovy,OkacOvsovy_VatePisky_IMG_20200727_145034.jpg,144.18246,137.86008,115.07296,137.1527,58.47293
OkacOvsovy,OkacOvsovy_VatePisky_IMG_20200727_145055.jpg,165.88467,158.55605,117.19557,156.03229,44.50573
OkacOvsovy,OkacOvsovy_VatePisky_IMG_20200727_145100.jpg,151.92093,144.22357,96.43782,141.07753,40.807888
OkacOvsovy,OkacOvsovy_VatePisky_IMG_20200727_145111.jpg,161.14938,148.75214,121.45126,149.34647,35.809902
OkacOvsovy,OkacOvsovy_VatePisky_IMG_20200727_145113.jpg,155.93243,143.3015,117.05774,144.08629,38.75386
OkacOvsovy,OkacOvsovy_VatePisky_IMG_20200727_145114.jpg,157.61516,144.98653,118.48732,145.74152,37.587357
OkacOvsovy,OkacOvsovy_VatePisky_IMG_20200727_145121.jpg,185.30757,178.14923,154.83566,177.63176,40.11847
OkacOvsovy,OkacOvsovy_VatePisky_IMG_20200727_145122.jpg,184.74503,178.93051,156.87047,178.15422,38.11831
OkacOvsovy,OkacOvsovy_VatePisky_IMG_20200727_145127.jpg,191.83572,190.09822,166.16841,187.88966,40.049343
OkacOvsovy,OkacOvsovy_VatePisky_IMG_20200727_145129.jpg,189.03273,184.97113,160.84346,183.43492,41.10201
OkacOvsovy,OkacOvsovy_VatePisky_IMG_20200727_145132.jpg,183.59946,176.44472,147.44142,175.27759,44.22857
OkacPohankovy,OkacPohankovy_DivokaSarka_IMG_20200828_095717.jpg,154.28865,151.72552,104.373116,147.09354,34.320793
OkacPohankovy,OkacPohankovy_DivokaSarka_IMG_20200828_095734.jpg,160.05374,151.65349,105.22601,148.87254,31.900394
OkacPohankovy,OkacPohankovy_DivokaSarka_IMG_20200828_095747.jpg,150.23761,144.32509,102.2547,141.2969,35.09215
OkacPohankovy,OkacPohankovy_DivokaSarka_IMG_20200828_095752.jpg,146.40219,144.7591,100.20623,140.17123,35.434994
OkacPohankovy,OkacPohankovy_DivokaSarka_IMG_20200828_095900.jpg,135.32274,138.00926,91.314575,131.88268,47.583042
OkacPohankovy,OkacPohankovy_DivokaSarka_IMG_20200828_095903.jpg,130.23764,132.64757,85.995224,126.608574,47.941895
OkacPohankovy,OkacPohankovy_DivokaSarka_IMG_20200828_095915.jpg,138.5049,136.74994,91.95232,132.16779,45.392063
OkacPohankovy,OkacPohankovy_DivokaSarka_IMG_20200828_100824.jpg,135.47173,133.34593,97.07321,129.84634,47.443497
OkacPohankovy,OkacPohankovy_DivokaSarka_IMG_20200828_100825.jpg,140.05078,138.45322,100.21052,134.57126,45.735447
OkacPohankovy,OkacPohankovy_DivokaSarka_IMG_20200828_100827.jpg,132.84424,131.0571,95.51711,127.53982,45.42124
OkacPohankovy,OkacPohankovy_DivokaSarka_IMG_20200828_100829.jpg,127.59065,126.43933,91.75223,122.82923,44.481697
OkacPohankovy,OkacPohankovy_DivokaSarka_IMG_20200828_100830.jpg,129.10277,127.760376,92.53868,124.14645,43.92715
OkacPohankovy,OkacPohankovy_DivokaSarka_IMG_20200828_102231.jpg,128.98077,137.2957,85.48789,128.90347,48.30215
OkacPohankovy,OkacPohankovy_DivokaSarka_IMG_20200828_102241.jpg,140.9267,149.16306,93.583984,140.36432,44.4105
OkacPohankovy,OkacPohankovy_DivokaSarka_IMG_20200828_102250.jpg,149.93335,157.25398,98.26921,148.34077,41.08876
OkacPohankovy,OkacPohankovy_DivokaSarka_IMG_20200828_102255.jpg,134.63301,142.78845,86.66919,133.9524,42.071743
OkacPohankovy,OkacPohankovy_DivokaSarka_IMG_20200828_102258.jpg,144.6334,151.572,93.6746,142.89706,40.671555
OkacPohankovy,OkacPohankovy_DivokaSarka_IMG_20200828_102716.jpg,135.67035,151.61371,84.85727,139.23643,30.356962
OkacPohankovy,OkacPohankovy_DivokaSarka_IMG_20200828_102724.jpg,134.51997,151.3122,84.33615,138.65613,28.417608
OkacPohankovy,OkacPohankovy_DivokaSarka_IMG_20200828_102725.jpg,136.08485,151.71771,84.81257,139.41623,28.933983
OkacPohankovy,OkacPohankovy_DivokaSarka_IMG_20200828_104039.jpg,83.149315,116.165,52.066795,98.986084,47.946846
OkacPohankovy,OkacPohankovy_DivokaSarka_IMG_20200828_111256.jpg,147.90997,145.68857,116.92826,143.07422,68.66503
OkacPohankovy,OkacPohankovy_DivokaSarka_IMG_20200828_125125.jpg,84.50877,107.8963,50.85821,94.40105,37.10236
OkacPohankovy,OkacPohankovy_DivokaSarka_IMG_20200828_125128.jpg,84.01314,107.59411,50.542973,94.03956,42.767033
OkacPohankovy,OkacPohankovy_DivokaSarka_IMG_20200828_125131.jpg,89.875565,113.489624,55.365517,99.802795,42.86861
OkacPohankovy,OkacPohankovy_DivokaSarka_IMG_20200828_125135.jpg,72.67309,86.551384,44.240704,77.578354,38.704727
OkacPohankovy,OkacPohankovy_DivokaSarka_IMG_20200828_130117.jpg,173.02728,165.31609,137.56224,164.45766,32.214348
OkacPohankovy,OkacPohankovy_DivokaSarka_IMG_20200828_130121.jpg,176.79721,174.12279,150.1084,172.18475,35.709312
OkacPohankovy,OkacPohankovy_DivokaSarka_IMG_20200828_130124.jpg,178.71962,176.05309,152.155,174.12599,36.474575
OkacPohankovy,OkacPohankovy_DivokaSarka_IMG_20200828_130129.jpg,175.82251,173.17825,148.50984,171.15674,36.81312
OkacPohankovy,OkacPohankovy_DivokaSarka_IMG_20200828_130130.jpg,176.58383,174.03468,149.05043,171.94858,36.727734
OkacPohankovy,OkacPohankovy_DivokaSarka_IMG_20200828_130843.jpg,114.33731,114.87306,74.58321,110.119675,38.661064
OkacPohankovy,OkacPohankovy_DivokaSarka_IMG_20200828_130847.jpg,119.26053,114.322205,79.89103,111.87361,36.149887
OkacPohankovy,OkacPohankovy_DivokaSarka_IMG_20200828_130850.jpg,121.00173,113.2171,81.19455,111.89394,35.154457
OkacPohankovy,OkacPohankovy_DivokaSarka_IMG_20200828_131245.jpg,85.7813,106.442665,53.116013,94.18568,36.74457
OkacPohankovy,OkacPohankovy_DivokaSarka_IMG_20200828_131248.jpg,90.76121,107.82249,54.63324,96.65758,37.34293
OkacPohankovy,OkacPohankovy_DivokaSarka_IMG_20200828_131251.jpg,90.99198,108.43704,55.06681,97.13674,37.958275
OkacPohankovy,OkacPohankovy_DivokaSarka_IMG_20200828_131252.jpg,90.68117,107.466736,54.39472,96.39769,38.203106
OkacPohankovy,OkacPohankovy_DivokaSarka_IMG_20200828_131338.jpg,113.50058,146.57521,68.64625,127.80198,39.118507
OkacPohankovy,OkacPohankovy_DivokaSarka_IMG_20200828_131340.jpg,113.13419,146.07869,68.18895,127.34894,38.421684
OkacPohankovy,OkacPohankovy_DivokaSarka_IMG_20200828_131951.jpg,101.97438,127.92367,59.076805,112.31633,37.351524
OkacPohankovy,OkacPohankovy_DivokaSarka_IMG_20200828_132003.jpg,98.485,126.15464,62.083725,110.577255,35.27995
OkacPohankovy,OkacPohankovy_DivokaSarka_IMG_20200828_132005.jpg,98.01625,125.286476,60.97561,109.8013,34.9276
OkacPohankovy,OkacPohankovy_DivokaSarka_IMG_20200828_134623.jpg,106.019905,132.51277,64.038216,116.78531,43.57203
OkacPohankovy,OkacPohankovy_DivokaSarka_IMG_20200828_134638.jpg,114.571,139.65146,67.756035,123.95633,37.675945
OkacPohankovy,OkacPohankovy_DivokaSarka_IMG_20200828_134639.jpg,114.83251,141.18712,68.518364,125.022865,36.98427
OkacPohankovy,OkacPohankovy_DivokaSarka_IMG_20200828_135249.jpg,95.48863,117.465576,71.70157,105.67736,57.62193
OkacPohankovy,OkacPohankovy_DivokaSarka_IMG_20200828_135254.jpg,95.351555,114.03733,74.31493,103.92191,59.987766
OkacPohankovy,OkacPohankovy_DivokaSarka_IMG_20200828_135256.jpg,96.205765,113.99537,74.79092,104.206856,60.671455
OkacPohankovy,OkacPohankovy_DivokaSarka_IMG_20200828_135257.jpg,88.65227,106.30534,67.36245,96.587585,56.15987
OkacPohankovy,OkacPohankovy_DivokaSarka_IMG_20200828_143224.jpg,75.25076,95.588356,44.068115,83.634186,38.001446
OkacPohankovy,OkacPohankovy_DivokaSarka_IMG_20200828_145648.jpg,124.10072,149.83896,71.18062,133.17622,39.767597
OkacPohankovy,OkacPohankovy_Dubecek_IMG_20200802_124721.jpg,119.93125,155.14908,61.37031,133.92816,31.101828
OkacPohankovy,OkacPohankovy_Dubecek_IMG_20200802_124725.jpg,120.158714,154.0474,63.196606,133.5577,29.986246
OkacPohankovy,OkacPohankovy_Dubecek_IMG_20200802_124729.jpg,121.530174,154.51767,64.80697,134.42732,29.418036
OkacPohankovy,OkacPohankovy_Dubecek_IMG_20200802_144321.jpg,143.8217,160.13002,92.26166,147.51668,46.608162
OkacPohankovy,OkacPohankovy_Dubecek_IMG_20200802_144334.jpg,132.50975,147.56923,76.191795,134.92938,46.899857
OkacPohankovy,OkacPohankovy_Dubecek_IMG_20200802_144337.jpg,146.49368,158.2199,82.86838,146.1238,47.232574
OkacPohankovy,OkacPohankovy_Hajek_IMG_20200825_113608.jpg,84.73566,106.35729,52.81677,93.78884,57.642197
OkacPohankovy,OkacPohankovy_Hajek_IMG_20200825_113608_1.jpg,86.87296,108.34185,54.20869,95.751526,58.166615
OkacPohankovy,OkacPohankovy_Hajek_IMG_20200825_113613.jpg,90.430244,110.108955,58.67507,98.36158,59.684666
OkacPohankovy,OkacPohankovy_Hajek_IMG_20200825_113614.jpg,82.66228,100.76246,52.353134,89.83177,56.08794
OkacPohankovy,OkacPohankovy_Hajek_IMG_20200825_113617.jpg,88.20354,107.26507,57.111687,95.84819,57.24807
OkacPohankovy,OkacPohankovy_Hajek_IMG_20200825_113618.jpg,94.21753,114.27036,61.857784,102.29948,59.79382
OkacPohankovy,OkacPohankovy_HostivarskaPrehrada_IMG_20200912_104907.jpg,94.490486,99.160416,67.972244,94.20867,56.62584
OkacPohankovy,OkacPohankovy_HostivarskaPrehrada_IMG_20200912_105021.jpg,83.59954,109.823204,50.05578,95.16882,59.96224
OkacPohankovy,OkacPohankovy_HostivarskaPrehrada_IMG_20200912_105025.jpg,80.296616,103.517235,46.395027,90.06233,58.135124
OkacPohankovy,OkacPohankovy_Kolodeje_IMG_20200808_113642.jpg,107.62018,121.19625,66.83197,110.939354,55.238556
OkacPohankovy,OkacPohankovy_Kolodeje_IMG_20200808_113646.jpg,111.767746,133.24016,70.407906,119.65698,48.969482
OkacPohankovy,OkacPohankovy_Kolodeje_IMG_20200808_113658.jpg,116.88206,137.82214,70.487854,123.88494,40.559586
OkacPohankovy,OkacPohankovy_Kolodeje_IMG_20200808_113733.jpg,101.00299,121.74286,67.268616,109.331535,50.778893
